ADDRESS,TYPE,WALK_LIGHT,BUFF_DIST,ORIG_FID,Shape_Length,Shape_Area,mean_Crashhour,std_Crashhour,mean_Age_NM,Point_Count,Minority_Crash_Severity_Description,Majority_Crash_Severity_Description,Minority_Crash_Severity_Description_Percent,Majority_Crash_Severity_Description_Percent,Join_ID
Baltimore Ave & Campus Dr,Zebra Stripe,Yes,164.041666666666657,167,1286.616200900796002,127610.796644066751469,14.666666666666666,4.589843860815601,,6,Injury Crashes,Property Damage Crashes,16.666666666666664,83.333333333333343,167
Campus Dr & Baltimore Ave,Zebra Stripe,Yes,164.041666666666657,168,1302.972912817956740,130427.984227022432606,14.666666666666666,4.589843860815601,,6,Injury Crashes,Property Damage Crashes,16.666666666666664,83.333333333333343,168
Baltimore Ave & Campus Dr,Zebra Stripe,Yes,164.041666666666657,169,1136.647642047478712,102314.090613066393416,14.666666666666666,4.589843860815601,,6,Injury Crashes,Property Damage Crashes,16.666666666666664,83.333333333333343,169
Baltimore Ave & Campus Dr,Zebra Stripe,Yes,164.041666666666657,170,1176.478042250118278,109034.856562667278922,14.666666666666666,4.589843860815601,,6,Injury Crashes,Property Damage Crashes,16.666666666666664,83.333333333333343,170
Campus Dr & Baltimore Ave,Bar,No,164.041666666666657,171,1095.759943009571543,95407.329473102799966,,,,0,,,,,171
Rossborough Ln & Baltimore Ave,Zebra Stripe,Yes,164.041666666666657,172,1184.696814120326735,110395.061806663594325,13.000000000000000,5.656854249492381,,2,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,172
,,,164.041666666666657,173,1106.559457590414013,97149.245465916683315,,,,0,,,,,173
,,,164.041666666666657,174,1128.896028844877264,100889.327536136130220,,,,0,,,,,174
,,,164.041666666666657,175,1089.896391694718204,94358.904154849733459,,,,0,,,,,175
,,,164.041666666666657,176,1150.332489416047110,104433.572584707755595,,,,0,,,,,176
Rossborough Ln & Baltimore Ave,Zebra Stripe,Yes,164.041666666666657,177,1126.146389840256916,100512.315589493184234,13.000000000000000,5.656854249492381,,2,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,177
Baltimore Ave & Rossborough Ln,Zebra Stripe,Yes,164.041666666666657,178,1175.000979099480446,108770.238160501859966,13.000000000000000,5.656854249492381,,2,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,178
Baltimore Ave & Fraternity Row,Zebra Stripe,Yes,164.041666666666657,179,1096.717499946652651,95567.404712022456806,14.000000000000000,0.000000000000000,21.000000000000000,1,Injury Crashes,Injury Crashes,100.000000000000000,100.000000000000000,179
Baltimore Ave & Fraternity Row,Zebra Stripe,Yes,164.041666666666657,180,1097.290232822627331,95656.729104650585214,14.000000000000000,0.000000000000000,21.000000000000000,1,Injury Crashes,Injury Crashes,100.000000000000000,100.000000000000000,180
College Ave & Baltimore Ave,Zebra Stripe,Yes,164.041666666666657,181,1124.514075779941777,100269.387563027208671,9.000000000000000,2.828427124746190,,2,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,181
Baltimore Ave & College Ave,Zebra Stripe,Yes,164.041666666666657,182,1126.193417270775626,100585.127608634211356,7.000000000000000,0.000000000000000,,1,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,182
Baltimore Ave & College Ave,Zebra Stripe,Yes,164.041666666666657,183,1120.960029778491162,99718.375338840924087,7.000000000000000,0.000000000000000,,1,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,183
College Ave & Baltimore Ave,Zebra Stripe,Yes,164.041666666666657,184,1202.301083076891246,113481.480934362349217,7.666666666666667,3.055050463303894,,3,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,184
Baltimore Ave & College Ave,Zebra Stripe,Yes,164.041666666666657,185,1110.317834506270856,97885.521098773722770,9.000000000000000,2.828427124746190,,2,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,185
Baltimore Ave & College Ave,Zebra Stripe,Yes,164.041666666666657,186,1134.620318759648626,102024.068525781010976,7.666666666666667,3.055050463303894,,3,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,186
,,,164.041666666666657,187,1084.946183144770657,93563.929703753776266,7.666666666666667,3.055050463303893,,3,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,187
,,,164.041666666666657,188,1092.334998745853909,94854.008070503419731,7.666666666666667,3.055050463303893,,3,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,188
Lehigh Rd & Baltimore Ave,Piano Key,No,164.041666666666657,189,1089.738196199136610,94394.609695956736687,10.333333333333334,5.033222956847166,,3,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,189
Lehigh Rd & Baltimore Ave,Piano Key,No,164.041666666666657,190,1117.540009977310092,99092.479670641114353,10.333333333333334,5.033222956847166,,3,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,190
Knox Rd & Baltimore Ave,Zebra Stripe,Yes,164.041666666666657,191,1140.188009151741198,102969.727992253596312,19.000000000000000,4.000000000000000,26.000000000000000,3,Injury Crashes,Property Damage Crashes,33.333333333333329,66.666666666666657,191
Baltimore Ave & Knox Rd,Zebra Stripe,Yes,164.041666666666657,192,1201.574795312788410,113397.505220966122579,19.000000000000000,4.000000000000000,26.000000000000000,3,Injury Crashes,Property Damage Crashes,33.333333333333329,66.666666666666657,192
Knox Rd & Baltimore Ave,Zebra Stripe,Yes,164.041666666666657,193,1129.838964641101484,101274.557645346998470,19.000000000000000,5.656854249492381,,2,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,193
Baltimore Ave & Knox Rd,Zebra Stripe,Yes,164.041666666666657,194,1201.390919986524750,113363.269861322492943,19.000000000000000,4.000000000000000,26.000000000000000,3,Injury Crashes,Property Damage Crashes,33.333333333333329,66.666666666666657,194
Hartwick Rd & Baltimore Ave,Zebra Stripe,Yes,164.041666666666657,195,1143.247832740017657,103523.624658965942217,17.000000000000000,0.000000000000000,,1,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,195
Baltimore Ave & Hartwick Rd,Zebra Stripe,Yes,164.041666666666657,196,1197.855085631155362,112764.227550973926554,17.000000000000000,0.000000000000000,,1,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,196
Hartwick Rd & Baltimore Ave,Zebra Stripe,Yes,164.041666666666657,197,1138.673867472330585,102719.493505569567787,17.500000000000000,0.707106781186548,,2,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,197
Baltimore Ave & Hartwick Rd,Zebra Stripe,Yes,164.041666666666657,198,1199.423077715169939,112945.968525025702547,17.500000000000000,0.707106781186548,,2,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,198
Calvert Rd & Baltimore Ave,Zebra Stripe,Yes,164.041666666666657,199,1141.768782770506505,103207.095479108975269,12.000000000000000,0.000000000000000,,1,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,199
Baltimore Ave & Calvert Rd,Zebra Stripe,Yes,164.041666666666657,200,1191.047061658479151,111580.070570806536125,12.000000000000000,0.000000000000000,,1,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,200
Guilford Dr & Baltimore Ave,Zebra Stripe,Yes,164.041666666666657,201,1205.136865975925957,113976.194720248866361,14.800000000000001,2.588435821108957,,5,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,201
Baltimore Ave & Guilford Dr,Zebra Stripe,Yes,164.041666666666657,202,1199.960083978873854,113279.434574435363174,15.500000000000000,2.380476142847617,,4,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,202
Baltimore Ave & Guilford Dr,Zebra Stripe,Yes,164.041666666666657,203,1185.652820219528849,110646.990666609359323,14.800000000000001,2.588435821108957,,5,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,203
Guilford Dr & Baltimore Ave,Zebra Stripe,Yes,164.041666666666657,204,1133.990436563862886,101874.951729011940188,14.800000000000001,2.588435821108957,,5,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,204
Baltimore Ave & Amherst Rd,Zebra Stripe,Yes,164.041666666666657,205,1188.164446774487033,110989.184350029609050,,,,0,,,,,205
Amherst Rd & Baltimore Ave,Bar,Yes,164.041666666666657,206,1116.592291352520533,98900.419987252374995,,,,0,,,,,206
,,,164.041666666666657,207,1097.365027367387938,95716.802363232709467,,,,0,,,,,207
,,,164.041666666666657,208,1099.418088103952641,96060.889345180301461,,,,0,,,,,208
,,,164.041666666666657,209,1114.385339152467623,98519.121165576434578,,,,0,,,,,209
,,,164.041666666666657,210,1110.198913980289035,97807.222555059837759,,,,0,,,,,210
,,,164.041666666666657,211,1110.803766243514474,97905.824026368150953,,,,0,,,,,211
,,,164.041666666666657,212,1114.268388201968719,98642.065919369269977,,,,0,,,,,212
,,,164.041666666666657,213,1135.939586237629783,102241.063289961079136,,,,0,,,,,213
,,,164.041666666666657,214,1113.122165936024658,98371.113264978339430,,,,0,,,,,214
,,,164.041666666666657,215,1120.322617932684125,99539.800769858717103,,,,0,,,,,215
,,,164.041666666666657,216,1111.384828278683244,98051.723979975198745,,,,0,,,,,216
,,,164.041666666666657,217,1136.893709872210366,102372.250513268634677,,,,0,,,,,217
,,,164.041666666666657,218,1124.620240523487837,100296.136134937856696,,,,0,,,,,218
,,,164.041666666666657,219,1149.140013293824040,104428.429892425410799,,,,0,,,,,219
,,,164.041666666666657,220,1150.563471433383938,104662.857785440573934,,,,0,,,,,220
,,,164.041666666666657,221,1146.528504330851320,104047.915253287661471,,,,0,,,,,221
,,,164.041666666666657,222,1117.770832392656757,99107.184644182052580,,,,0,,,,,222
,,,164.041666666666657,223,1078.997824921902748,92549.089693534013350,,,,0,,,,,223
,,,164.041666666666657,224,1127.704455794334081,100784.242205944960006,,,,0,,,,,224
,,,164.041666666666657,225,1148.488195913387472,104383.609023112832801,,,,0,,,,,225
,,,164.041666666666657,226,1093.428740454902936,94997.041163881440298,,,,0,,,,,226
,,,164.041666666666657,227,1078.502033062940654,92457.217791667251731,,,,0,,,,,227
,,,164.041666666666657,228,1113.539567045430204,98486.060563777878997,,,,0,,,,,228
,,,164.041666666666657,229,1093.285733831121206,94986.266061123038526,,,,0,,,,,229
,,,164.041666666666657,230,1098.974977105863672,95962.805265592265641,,,,0,,,,,230
,,,164.041666666666657,231,1091.807836584767983,94745.572686933373916,,,,0,,,,,231
,,,164.041666666666657,232,1090.924706485442584,94596.328078953985823,,,,0,,,,,232
,,,164.041666666666657,233,1125.851617583418147,100589.244732115505030,,,,0,,,,,233
,,,164.041666666666657,234,1114.355053721961895,98557.461956162325805,,,,0,,,,,234
,,,164.041666666666657,235,1093.257041584919989,94990.209932011362980,,,,0,,,,,235
,,,164.041666666666657,236,1102.417463773290820,96559.670560972081148,,,,0,,,,,236
,,,164.041666666666657,237,1090.802775517571490,94572.133193392146495,,,,0,,,,,237
,,,164.041666666666657,238,1112.674028714127871,98323.387098960578442,,,,0,,,,,238
,,,164.041666666666657,239,1114.836098521910117,98602.555401446763426,,,,0,,,,,239
,,,164.041666666666657,240,1111.093453720812704,97984.750619286991423,,,,0,,,,,240
,,,164.041666666666657,241,1105.432724630390794,97057.063757774565602,,,,0,,,,,241
,,,164.041666666666657,242,1111.521069551924711,98093.221212890246534,,,,0,,,,,242
,,,164.041666666666657,243,1097.832271266385305,95759.086173094445257,,,,0,,,,,243
,,,164.041666666666657,244,1104.879710564613788,96960.471414474202902,,,,0,,,,,244
,,,164.041666666666657,245,1100.956280747592245,96273.613840241814614,,,,0,,,,,245
,,,164.041666666666657,246,1099.255460099573838,95981.320685874772607,,,,0,,,,,246
,,,164.041666666666657,247,1110.316468340764686,97907.153266796536627,,,,0,,,,,247
,,,164.041666666666657,248,1110.612386473162360,97959.353159042308107,,,,0,,,,,248
,,,164.041666666666657,249,1109.107817900909140,97685.694139766463195,,,,0,,,,,249
,,,164.041666666666657,250,1106.768190048518591,97294.883031413832214,,,,0,,,,,250
,,,164.041666666666657,251,1090.436446758854345,94513.293934624001849,,,,0,,,,,251
,,,164.041666666666657,252,1105.308202213233017,97042.595613373589003,11.000000000000000,0.000000000000000,,1,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,252
,,,164.041666666666657,253,1118.717214091735968,99310.156332041471615,11.000000000000000,0.000000000000000,,1,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,253
,,,164.041666666666657,254,1108.985778632023312,97684.459843986842316,11.000000000000000,0.000000000000000,,1,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,254
,,,164.041666666666657,255,1117.636296756210186,99128.034478217392461,11.000000000000000,0.000000000000000,,1,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,255
,,,164.041666666666657,256,1093.104561149708388,94906.548434190117405,10.000000000000000,0.000000000000000,,1,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,256
,,,164.041666666666657,257,1107.814265798069073,97361.428423669014592,10.000000000000000,0.000000000000000,,1,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,257
,,,164.041666666666657,258,1093.003603613058885,94884.977688447892433,10.000000000000000,0.000000000000000,,1,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,258
,,,164.041666666666657,259,1116.379677855385808,98892.977228959047352,12.000000000000000,4.358898943540674,,3,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,259
,,,164.041666666666657,260,1102.906280899414242,96620.517775028361939,12.000000000000000,4.358898943540674,,3,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,260
,,,164.041666666666657,261,1118.338149316321278,99225.997994124525576,12.000000000000000,4.358898943540674,,3,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,261
,,,164.041666666666657,262,1107.005351056195650,97319.234854023350636,12.000000000000000,4.358898943540674,,3,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,262
,,,164.041666666666657,263,1100.211029777340400,96153.743939765408868,9.000000000000000,0.000000000000000,,1,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,263
,,,164.041666666666657,264,1109.399881598815000,97733.985756569760269,,,,0,,,,,264
,,,164.041666666666657,265,1128.395630836936562,100949.182308995470521,,,,0,,,,,265
,,,164.041666666666657,266,1105.516142634843845,97077.640767966600833,,,,0,,,,,266
,,,164.041666666666657,267,1103.288622554723133,96690.457081079526688,,,,0,,,,,267
,,,164.041666666666657,268,1124.078295024402905,100122.230169456292060,,,,0,,,,,268
,,,164.041666666666657,269,1150.342581031831969,104681.753379460074939,,,,0,,,,,269
,,,164.041666666666657,270,1112.868169082608347,98278.860293787700357,,,,0,,,,,270
,,,164.041666666666657,271,1130.770772886414989,101278.264532673783833,,,,0,,,,,271
Navahoe St & Rhode Island Ave,,,164.041666666666657,272,1162.159946386070260,106543.084485939922160,18.000000000000000,0.000000000000000,,1,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,272
Lakeland Rd & Rhode Island Ave,,,164.041666666666657,273,1127.536409887847412,100695.127143952689948,18.000000000000000,0.000000000000000,,1,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,273
Rhode Island Ave & Lakeland Rd,Piano Key,No,164.041666666666657,274,1137.486538683176150,102373.844740767832263,18.000000000000000,0.000000000000000,,1,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,274
Lakeland Rd & Rhode Island Ave,,,164.041666666666657,275,1151.775978133627405,104923.022904641882633,18.000000000000000,0.000000000000000,,1,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,275
Rhode Island Ave & Lakeland Rd,,,164.041666666666657,276,1124.426185223034963,100182.171704657215741,18.000000000000000,0.000000000000000,,1,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,276
51st Ave & Pierce Ave,Piano Key,No,164.041666666666657,277,1117.870982892913389,99122.154158121775254,,,,0,,,,,277
Pierce Ave & 51st Ave,Piano Key,No,164.041666666666657,278,1117.490625903936007,99068.618264696691767,,,,0,,,,,278
51st Ave & Pierce Ave,Piano Key,No,164.041666666666657,279,1119.577272259821711,99413.929603221840807,,,,0,,,,,279
Pierce Ave & 51st Ave,Piano Key,No,164.041666666666657,280,1121.598611028552796,99755.083827116584871,,,,0,,,,,280
Pierce Ave,Piano Key,No,164.041666666666657,281,1148.096386345801648,104181.791855166855385,,,,0,,,,,281
Pierce Ave & 54th Ave,Piano Key,No,164.041666666666657,282,1095.344874271791241,95318.616960835177451,,,,0,,,,,282
Lakeland Rd & 54th Ave,Piano Key,No,164.041666666666657,283,1129.612596697656272,101070.990835330216214,,,,0,,,,,283
,,,164.041666666666657,284,1089.251826548480949,94260.267940128236660,,,,0,,,,,284
Lakeland Rd & 51st Ave,Piano Key,No,164.041666666666657,285,1124.578434607120244,100267.537470182156540,,,,0,,,,,285
51st Ave & Lakeland Rd,Piano Key,No,164.041666666666657,286,1115.051096695207434,98648.712581386629608,,,,0,,,,,286
Lakeland Rd & 51st Ave,Piano Key,No,164.041666666666657,287,1119.876525401588424,99464.751439879590180,,,,0,,,,,287
51st Ave & Lakeland Rd,Piano Key,No,164.041666666666657,288,1119.854104689215319,99446.554838521318743,,,,0,,,,,288
,,,164.041666666666657,289,1101.739303171994607,96383.161469216021942,,,,0,,,,,289
Rhode Island Ave & Berwyn House Rd,,,164.041666666666657,290,1106.953489687631873,97362.677568899322068,,,,0,,,,,290
Patuxent Ave & Rhode Island Ave,Piano Key,No,164.041666666666657,291,1175.872656524050399,109036.013666237951838,,,,0,,,,,291
49th Ave & Berwyn Rd,Piano Key,No,164.041666666666657,292,1154.412274719767538,105207.500121415432659,,,,0,,,,,292
,,,164.041666666666657,293,1103.740794625909075,96777.755684077303158,,,,0,,,,,293
49th Ave & Berwyn Rd,Piano Key,No,164.041666666666657,294,1097.979860870869516,95751.662222325321636,7.000000000000000,0.000000000000000,,1,Injury Crashes,Injury Crashes,100.000000000000000,100.000000000000000,294
,,,164.041666666666657,295,1111.762156863220980,98148.613799382103025,7.000000000000000,0.000000000000000,,1,Injury Crashes,Injury Crashes,100.000000000000000,100.000000000000000,295
Rhode Island Ave & Berwyn Rd,Piano Key,No,164.041666666666657,296,1110.387515110833419,97783.012144723194069,7.000000000000000,0.000000000000000,,1,Injury Crashes,Injury Crashes,100.000000000000000,100.000000000000000,296
Rhode Island Ave & Berwyn Rd,Piano Key,No,164.041666666666657,297,1106.742394567354722,97227.056070142425597,,,,0,,,,,297
Quebec St & Rhode Island Ave,Piano Key,No,164.041666666666657,298,1094.102841491110439,95130.133084040586255,,,,0,,,,,298
51st Ave & Berwyn Rd,Piano Key,No,164.041666666666657,299,1089.073989040288552,94233.449453834764427,,,,0,,,,,299
Berwyn Rd & Potomac Ave,Piano Key,No,164.041666666666657,300,1102.147894795273942,96465.114241526141996,,,,0,,,,,300
,,,164.041666666666657,301,1204.760940568538672,113573.683068364043720,,,,0,,,,,301
Tecumseh St & Rhode Island Ave,Piano Key,No,164.041666666666657,302,1099.680013799091739,96083.174658689458738,16.000000000000000,0.000000000000000,,1,Injury Crashes,Injury Crashes,100.000000000000000,100.000000000000000,302
Seminole St & Rhode Island Ave,Piano Key,No,164.041666666666657,303,1128.227515494937506,100869.624034112261143,,,,0,,,,,303
,,,164.041666666666657,304,1130.314836065189866,101138.618603062204784,16.000000000000000,9.899494936611665,19.000000000000000,2,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,304
,,,164.041666666666657,305,1084.067709951403913,93400.614549120946322,16.000000000000000,9.899494936611665,19.000000000000000,2,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,305
,,,164.041666666666657,306,1081.139328861951071,92904.316083471101592,16.000000000000000,9.899494936611665,19.000000000000000,2,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,306
,,,164.041666666666657,307,1098.383227645373836,95789.236779861996183,16.000000000000000,9.899494936611665,19.000000000000000,2,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,307
,,,164.041666666666657,308,1135.071072199312539,101916.718024381698342,16.000000000000000,9.899494936611665,19.000000000000000,2,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,308
,,,164.041666666666657,309,1109.365096923229885,97622.354359763368848,23.000000000000000,0.000000000000000,19.000000000000000,1,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,309
,,,164.041666666666657,310,1098.760941777617518,95856.048947658491670,,,,0,,,,,310
,,,164.041666666666657,311,1135.754485416751322,102053.912840074743144,,,,0,,,,,311
,,,164.041666666666657,312,1111.385767218524961,98077.546543626172934,,,,0,,,,,312
,,,164.041666666666657,313,1111.718227806012237,98061.916905826365110,16.000000000000000,0.000000000000000,21.000000000000000,1,Injury Crashes,Injury Crashes,100.000000000000000,100.000000000000000,313
,,,164.041666666666657,314,1113.825272397236176,98444.766899840018596,12.000000000000000,1.414213562373095,,2,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,314
,,,164.041666666666657,315,1138.718746272551243,102684.515241497370880,16.000000000000000,0.000000000000000,18.000000000000000,1,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,315
,,,164.041666666666657,316,1107.369204665200641,97373.624896436187555,16.000000000000000,0.000000000000000,18.000000000000000,1,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,316
,,,164.041666666666657,317,1068.941594383129086,90857.386725899064913,,,,0,,,,,317
,,,164.041666666666657,318,1068.781289430550487,90829.629587972114678,,,,0,,,,,318
,,,164.041666666666657,319,1069.432166092188936,90949.340857721705106,,,,0,,,,,319
,,,164.041666666666657,320,1245.819905055125901,120462.821520243538544,,,,0,,,,,320
,,,164.041666666666657,321,1086.630803264926726,93823.536967714535422,,,,0,,,,,321
,,,164.041666666666657,322,1104.440103276295758,96812.284013365017017,,,,0,,,,,322
,,,164.041666666666657,323,1073.327920102865164,91591.189085754551343,8.000000000000000,0.000000000000000,,1,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,323
,,,164.041666666666657,324,1068.604812658983974,90809.130379434544011,8.000000000000000,0.000000000000000,,1,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,324
,,,164.041666666666657,325,1079.129867456677403,92599.120910222292878,8.000000000000000,0.000000000000000,,1,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,325
,,,164.041666666666657,326,1082.206697750792728,93118.341874920559349,8.000000000000000,0.000000000000000,,1,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,326
,,,164.041666666666657,327,1072.737467901119089,91514.796670651674503,8.000000000000000,0.000000000000000,,1,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,327
,,,164.041666666666657,328,1089.454350430266004,94307.899595800685347,8.000000000000000,0.000000000000000,,1,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,328
,,,164.041666666666657,329,1114.590284437269247,98566.470399860758334,8.000000000000000,0.000000000000000,,1,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,329
Ikea Center Blvd & Ikea Way,Zebra Stripe,No,164.041666666666657,330,1109.339784516243299,97585.303142521312111,12.000000000000000,0.000000000000000,,1,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,330
Knox Rd,Piano Key,No,164.041666666666657,331,1119.468810152830883,99399.541034278285224,19.000000000000000,0.000000000000000,26.000000000000000,1,Injury Crashes,Injury Crashes,100.000000000000000,100.000000000000000,331
Rhode Island Ave & Fox St,Piano Key,RRFB,164.041666666666657,332,1127.852943546357892,100805.355970273056300,14.000000000000000,0.000000000000000,,1,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,332
